title,label
Breaking: Greitens Accuser Admits Photo Session May Have Been A “Dream”,FAKE
Obama Administration Kept Illegal Mexican Kids In Detention Camps As “Experiment”,FAKE
Pope Francis To Followers: “Koran And Holy Bible Are The Same”,FAKE
United Airlines Flight Attendant Slaps Crying Baby During Flight,FAKE
"CIA Release Documents Of Moon, Moon Has More Than 250 Million Citizens",FAKE
How Donald Trump Lost the 'War on Christmas',FAKE
Thousands killed as Israel Drops Tactical Nuclear Bomb On Syria,FAKE
Man charged with murder after driving into anti-far-right protesters in Charlottesville,FAKE
BREAKING: Fox Sports Cancels ALL NFL Broadcasts ‘Until Players Respect The Flag’,FAKE
The Legislative Process,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
,FAKE
Head Of NFL Fines Steeler Teammates $1 MILLION Each!,FAKE
Debbie Wasserman Schultz Aide Arrested Trying to Flee the Country,FAKE
BREAKING: Sasha Obama Just Crashed Her Expensive New Car Into A Lake,FAKE
Sid Miller,FAKE
"Kasich: “If A Woman Is Not Intelligent Enough To Keep Her Legs Closed, How Can We Entrust The Abortion Decision To Her?”",FAKE
Democrat Maxine Waters Has Shown Up To Only 10% Of Congressional Meetings For 35 YEARS,FAKE
GOP Official Who Says America Needs ?Another 9/11? Shares _______________ With Trump,FAKE
82-Year-Old Who Killed A Muslim In Self-Defense Gets The Death Penalty,FAKE
DEA Just Raided A United States Senator,FAKE
"CNN Shocks America, FIRES ‘Journalist’ Who Made Fun Of Sarah Sanders’ Face",FAKE
Trump’s DHS Secretary Confirms They Are Preparing To Arrest Sanctuary City Leaders,FAKE
Twelve More Hurricanes Headed Towards US,FAKE
CALIFORNIA DEMOCRAT MAXINE WATERS CHARGED ON 3 COUNTS. DO YOU SUPPORT THIS?,FAKE
"BREAKING: British Intelligence Seizes Clinton Foundation Warehouse, $400 Million In Cash – NRTOnline",FAKE
"OFFICIAL: Rudy Giuliani Officially Resigns, Trump’s Legal Team on Its Last Leg",FAKE
Michelle Obama Just Received LIFE-SHATTERING News From The Doctor,FAKE
SPECIAL REPORT: GEORGIA BECOMES FIRST STATE TO BAN MUSLIM CULTURE IN HISTORIC MOVE TO RESTORE WESTERN VALUES!,FAKE
,FAKE
,FAKE
,FAKE
Tens of Thousands Of Scientists Declare Climate Change A Hoax,FAKE
,FAKE
The numbers don't lie... - Occupy Democrats,FAKE
Donald Trump to issue an executive order to ban Facebook across US,FAKE
"The hacked emails at the center of Mueller’s Russia investigation, explained",FAKE
JUST IN: Barack Obama ARRESTED in a Japanese Drug Bust,FAKE
Lisa Page Squeals: DNC Server Was Not Hacked By Russia,FAKE
"Bin Laden is “Alive and well in the Bahamas”, says Edward Snowden",FAKE
Robert Redford Says: Michelle And Barack Obama Should Get Five Years In Prison,FAKE
Delta Ticket 2017,FAKE
Breaking: Mar-A-Lago Destroyed By Irma-Jared Kushner Still Missing,FAKE
Puerto Rico Mayor Facing Fraud Charges Over $3M In Federal Disaster Relief,FAKE
Dying 78 Year Old CIA Agent Admits To Killing Marilyn Monroe,FAKE
Breaking News: FBI Uncovers Evidence That 62 Million Trump Voters are All Russian Agents,FAKE
 If You Are Using This Toothpaste… Throw It Away Immediately Nov 28,FAKE
"Queen Elizabeth Says: “Muslim Refugees Are Dividing Nationality, I Fully Agree With Donald Trump We Should…”(VIDEO)",FAKE
Account Suspended,FAKE
McCain Blamed For Sabotaging Trump,FAKE
Create a Prank and trick your friends,FAKE
"BOMBSHELL: COMEY KNEW MURDERED DNC STAFFER, SETH RICH, WAS WIKILEAKS SOURCE & COVERED IT UP FOR HILLARY",FAKE
American News is under construction,FAKE
"Actress Jennifer Aniston: “Me and All The Trump Supporter Celebrities Decide To Make A Company Named “Celebrities For Trump”, Which Fight Against All Anti Trump Celebrities, I Think President Trump Ne",FAKE
"Police Officers, Firefighters and Others Get Hit with Tax Penalty",FAKE
Whoopi Goldberg: Navy SEAL Widow was “Looking for Attention”,FAKE
Starbucks Just Placed Trump’s Photo on Floor so Every Customer have to Step On It….,FAKE
Food Stamp Enrollment Drops by Four Million in One Month,FAKE
Obama Goes To G20 Summit,FAKE
Melania Trump Hired Exorcist To ‘Cleanse White House Of Obama Demons’,FAKE
URGENT: proposed law would charge protesters with terrorism,FAKE
"Fact-Check: No, Fall River, Massachusetts, Was Not ‘Built by Immigrants’",FAKE
Clint Eastwood Leaves His Estate To The Trump 2020 Campaign,FAKE
"Actor Brad Pitt: 'Trump Is Not My President, We Have No Future With This...'",FAKE
Police Find 19 White Female Bodies In Freezers With “Black Lives Matter” Carved Into Skin,FAKE
"BREAKING: Trump fires Deputy Attorney General Rod Rosenstein, raising questions over Mueller’s fate",FAKE
JEFFERSON DAVIS STATUE TO BE REPLACED WITH OBAMA LIKENESS,FAKE
John Hagee Calls For “Prosecuting Women Who Say God’s Name During Intercourse”,FAKE
The Kardashians donate whopping sum to Las Vegas mass shooting victims,FAKE
Colorado Rockies Baseball Team To Sell Marijuana Brownies At Their Concession Stands,FAKE
"MITT ROMNEY: ‘TRUMP HAS SOME VERY SERIOUS EMOTIONAL PROBLEMS, HE MUST RESIGN BEFORE WE…’",FAKE
BREAKING: Trump Removes Muslim Federal Judge For Trying To Implement Sharia Law In America,FAKE
BREAKING: Autopsy Results From Vince Foster’s Exhumed Body–Cause Of Death To Be Changed,FAKE
"Bill Gates: “I think Donald Trump will go down to history as one of the greatest presidents, just like Reagan.”",FAKE
"Florida Bridge Collapse, Female Company",FAKE
HRC Caught On Tape Laughing About Irma Wiping Out All Of Those Florida Hillbillies,FAKE
Alabama State Police Arrest 3 Poll Workers In Birmingham,FAKE
HOLLYWOOD CELEBS: WE WILL GO ON ‘TOTAL STRIKE’ IF TRUMP DOES NOT RESIGN,FAKE
BREAKING: Roy Moore’s Accuser Arrested And Charged With Falsification,FAKE
White House Chef Quits Because Trump Has Only Eaten Fast Food For 6 Months,FAKE
112-Year-Old Voters in North Carolina?,FAKE
Denzel Washington hit by Facebook fake news story on Trump,FAKE
NASA Will Pay You 18000 USD To Stay In Bed And Smoke Weed For 70 Straight Days,FAKE
BREAKING: Nancy Pelosi Was Just Taken From Her Office In Handcuffs,FAKE
Paul Ryan: “Donald Trump Plans To Resign From Office Within The Next 30 Days”,FAKE
LISTEN: Curious Robocall Seeks 'Damaging' Information on Moore,FAKE
"National Guard Storms Mexico Border, Makes Game-Changing Impact In Just 30 Days",FAKE
BREAKING: Florida Moves For FULL RECOUNT Of State Over Massive Voter Fraud (DETAILS),FAKE
BREAKING: Shep Smith To Be Canned Because He Can’t Control His Hate For Donald Trump,FAKE
"3,000-Pound Great White Shark Captured in Great Lakes",FAKE
Wife of Las Vegas massacre victim: ‘He saved my life and lost his’,FAKE
BREAKING: MALIA OBAMA EXPELLED FROM HARVARD,FAKE
Bachmann: “White People Have Suffered More In The Last 8 Years Than Blacks Did During Couple Years Of Slavery”,FAKE
Babysitter on Crystal Meth Eats 3-Month-Old Baby,FAKE
Contact Support,FAKE
JUST IN: John Kerry Facing Prison,FAKE
JUST IN: Sarah Palin In A Coma After Hit And Run,FAKE
Trump Declares Globalist Soros As “National Security Threat”…Using Obama’s 2014 Executive Order,FAKE
Delta targeted in online free airline ticket scam,FAKE
Melania Just Hit Donald Trump With Shocking Announcement He Never Saw Coming,FAKE
"OBAMA CANCELED IT, TRUMP REINSTATED IT – A VERY SACRED DAY IS BACK",FAKE
UsPostman.com is for sale (Us Postman),FAKE
Bumble Bee Foods charged after man cooked with tuna,FAKE
Morgue employee cremated by mistake while taking a nap,FAKE
Hillary Clinton Furious At ‘Special Gift’ Melania Trump Sent Her From Her Hospital Bed,FAKE
Stephen Bannon: “Nobody Can Blame You For Beating Your Wife If It’s Out Of Love”,FAKE
"A fake photo of Emma González went viral on the far right, where Parkland teens are villains",FAKE
Information for the Nation,FAKE
majorthoughts.com,FAKE
Trump on Revamping the Military: We’re Bringing Back the Draft,FAKE
US Representatives Promise Implement Of UN Gun-Control Plans,FAKE
Bill Gates’ Former Doctor Says Billionaire ‘Refused To Vaccinate His Children’,FAKE
"Haiti Official Getting Ready To Testify Against Clinton Foundation Corruption NEXT WEEK, Found DEAD With “Gunshot to the head”",FAKE
Facebook Picks Sides in Alabama Senate Race=> Shuts Down Gateway Pundit and Breitbart Reports on Discredited Allred Accuser,FAKE
Cannibals Arrested in Florida Claim Eating Human Flesh Cures Diabetes and Depression,FAKE
Laguna Beach Antifa 22m David Hogg Didn't Attend Parkland High School I Went to School With Him at Redondo Shores High School in California and He Graduated in 2015 Here He Is in Our Yearbook From 201,FAKE
Lady Gaga on Twitter,FAKE
American News is under construction,FAKE
Kushner And Wife Ivanka Trump Were Tossed Out Of The White House — And Donald Is Cutting Them Out Of His Will!,FAKE
Thinking about writing in a candidate on Election Day? Read this before you do.,FAKE
Trump Gives Chaffetz The Thumbs Up For Investigating Hillary Clinton’s Email Server,FAKE
Obama Secretly Flees US – Leaves Stunning Evidence Behind,FAKE
BREAKING: Monica Lewinsky Found Dead In Roslindale,FAKE
BREAKING: The Democrat James Comey Has Been Having An Affair With Was JUST REVEALED! (DETAILS),FAKE
"ABC News Joins Obama In Ban Of American Flag Lapel Pins, Here’s What You Need To Know",FAKE
10 Things You Didn't Know About Nancy Pelosi,FAKE
"Mom applies a remedy to her baby, moments later he dies. Be careful with this, moms!",FAKE
Clinton Foundations Sends Water To Houston For $7 A Bottle,FAKE
"Flight Crew Takes A Knee And Walks Off, Leaving New Orleans Saints Stranded On Runway",FAKE
Floyd Mayweather Jr. Donates a Whopping Sum of Money to Houston After Hurricane – What You Missed,FAKE
"New Star Wars Movie Filming Near Rosenberg, Texas, Large Number of Extras Needed – WBN 12 News",FAKE
Chuck Schumers Steamy Affair With A High School Cheerleader Confirmed,FAKE
"Tennessee GOP Twitter taken down, after Tweet exposing Pelosi involved in Pedophilia",FAKE
"80% of black men in Atlanta are Homosexuals, study says",FAKE
Texas church shooter was a militant atheist,FAKE
Pope Calls for World Wide Gun Confiscation Except for the UN,FAKE
BREAKING: Barcelona Terrorist Has A Cousin In The US Named Barack,FAKE
BREAKING: President Trump Just Told Paul Ryan ‘You’re Fired’,FAKE
“HIV VIRUS” Found In Walmart Bananas After 10 Year Old Boy Agreements The Infection,FAKE
Senate Democrats Demand Supreme Court Nominee Not Be Unduly Influenced By U.S. Constitution,FAKE
Application for ‘March For Our Lives’ permit was made months before Parkland school shooting,FAKE
412 Michigan Muslims Arrested In Fed’s ‘LARGEST BUST IN U.S. HISTORY’,FAKE
"BOOM: Roy Moore Takes The Military Vote, Pulls Ahead By 5K Votes",FAKE
Julia Roberts Claims ‘Michelle Obama Isn’t Fit to Clean Melania’s Toilet’,FAKE
New Jersey Police Chief Says Black People ‘Have No Value’ And Should All Be Executed,FAKE
State Of Minnesota Has Just Handed Over FULL CONTROL To Muslims So They Can Take Down ‘Infidels’,FAKE
BREAKING: Clinton Foundation Cargo Ship Raided At Port Of Baltimore Reveals Sick Secret,FAKE
Miley Cyrus: 'Donald Trump Is a F--king Nightmare',FAKE
BREAKING: Bill O’Reilly In Critical Condition After Being Attacked By ‘Tolerant’ Liberals,FAKE
"Bill Murray Had This to Say About Rochester, New Hampshire Residents – News Daily 12",FAKE
Keanu Reeves Shook The World With Another POWERFUL Message,FAKE
BREAKING: KEN STARR’S PLANE JUST DISAPPEARED ON HIS WAY TO DC TO TESTIFY AGAINST HILLARY,FAKE
TRUMP WANTS TO DEPORT AMERICAN INDIANS TO INDIA,FAKE
BREAKING: Johnny Depp Taken Into Custody By Secret Service,FAKE
"Peter Strzok, FBI Agent in Texting Scandal, Will Testify Before Congress",FAKE
Trump Removing Marines From the Navy,FAKE
Mueller Will Be Forced To Resign Over Pelosi Affair,FAKE
DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny Schewitz O 2 Days Ago Off the Wire Speaking to Our Intern Dave Robicheaux Who Is Paid in Facebook Likes Trump Insisted Col H,FAKE
Charleston Shooter Dylann Roof Moved to Death Row in Terre Haute Federal Prison,FAKE
Trump Vows to End Winter Heating Assistance for Elderly and Disabled – Our Voice,FAKE
BREAKING: Supreme Court Issues Its First Bench Warrant Ever,FAKE
Clinton Foundation Largest Unprosecuted Charity Fraud in History-Charles Ortel,FAKE
You are being redirected...,FAKE
"Smoking In Cars With Children Is Illegal Starting January 30, 2018",FAKE
FBI uncovered Russian bribery plot before Obama administration approved controversial nuclear deal with Moscow,FAKE
NASA Has Just Confirmed Earth Has A New Moon,FAKE
"The pro-Russia, pro-weed, pro-Assange GOP congressman who will be tough to beat",FAKE
Target Recalls Water Absorbing Toys Due to Serious Ingestion Hazard,FAKE
UPDATE: Malia Obama Among 10 Arrested In Racist Antifa Attack,FAKE
UF requests to cancel Rivalry game against FSU,FAKE
Las Vegas Shooting Witnesses Report Multiple Gunmen Dressed as Security Guards Oct 3 2017,FAKE
alternativemediasyndicate.com,FAKE
BREAKING: US comedian Kevin Hart in critical condition after gory car crash,FAKE
TRUMP APPROVAL RATING Better than Obama and Reagan at Same Point in their Presidencies,FAKE
Fox News Sandra Smith: “Everybody Could See From The United Airlines Passenger’s Behavior That He Was Not A Genuine American”,FAKE
flashnewscorner.com,FAKE
"DNC’s Donna Brazile Dedicated Her Book to ‘Patriot’ Seth Rich, Whose Death Made Her Fear for Her Own Life",FAKE
Manager killed 10 employees at checkers on 183st and 27ave,FAKE
Obama Announces Bid To Become UN Secretary General – Usa News,FAKE
MEXICO’S NEXT PRESIDENT Calls for An Invasion Of The US….,FAKE
NASA ANNOUNCED THAT IT COMMUNICATED WITH FOUR RACES OF ALIENS,FAKE
Ohio student suspended for staying in class during National Walkout Day,FAKE
BREAKING NEWS: Prince William and Harry donates $100 million to Hurricane Harvey Victims,FAKE
Morgan Freeman: ‘Jailing Hillary’ Best Way To ‘Restore Public Faith In Govt’,FAKE
Jason Aldean Gig Canceled After He Sells Out To Liberals On SNL,FAKE
Trump Orders 13 Obama Deep State Operatives Arrested For Treason,FAKE
Inside a Fake News Sausage Factory: ‘This Is All About Income’,FAKE
CNN To Permanently Close Its Doors As Ratings Plunge 30 Percent,FAKE
REPORT: Kim Jong Un Killed In Trump’s Overnight Black Op Attack On North Korea -,FAKE
"Statement from FDA Commissioner Scott Gottlieb, M.D., on FDA’s ongoing efforts to help improve effectiveness of influenza vaccines",FAKE
Eric Trump: It would be 'foolish' for my dad to release tax returns,FAKE
BREAKING! Roy Moore’s Accuser Worked for Democratic Leaders and Is Actively Campaigning for Moore’s Opponent ⋆ Activist Mommy,FAKE
Civil War Erupts In Sweden as Irate Swedes Burn Nine Muslim Refugee Centers to the Ground,FAKE
,FAKE
Mental Images,FAKE
Kurt Russel Just SHOWED Overpaid Celebs It’s Time To Shut Up About Trump – Hits Them Where It Hurts!,FAKE
First Indictment Issued In Russian Bribery Case Tied To Obama-Era Uranium One Deal,FAKE
Trump’s Top Scientist Pick: “Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer”,FAKE
STUNNING! Democrats BOO and GROAN at Trump Mention of Murder Victims of MS-13 Killers (VIDEO),FAKE
"BREAKING: Trump Just Gave Every WORKING, LEGAL Man Woman And Child In The USA $612 EACH! -",FAKE
Investigators: Anthony Bourdain Was Killed By Clinton Operatives,FAKE
 Friendly Fire … Charlottesville Car attacker is antiTrump Antifa supporter,FAKE
BREAKING: 60 People Just Found Dead In Ohio,FAKE
Denzel Washington: With Trump we avoided war with Russia and Orwellian Police State,FAKE
"Oprah Winfrey: The Butler, racism and Obama",FAKE
All Citizens Who Want to Receive Gvt Benefits Must Agree to Be Microchipped in the Near Future,FAKE
USA: Mysterious Nazi submarine from WWII discovered in Great Lakes!,FAKE
BREAKING ObamaLed UN Has Just Made It Official US To Immediately Pay Blacks ‘Reparations’,FAKE
Computer Models Show IRMA Destroying New York City On Sept. 10,FAKE
"NASA Will Pay You $100,000 To Stay In Bed For 60 Days!",FAKE
BREAKING: President Trump Pardons Kim Davis,FAKE
"Last in Queen Elizabeth II's line of corgis dies, says British press",FAKE
And we pay her a salary!.... - Judge Jeanine Pirro has Fans,FAKE
"Whoopi Goldberg Humiliated, Handcuffed And Dragged Out Of The TV Studio",FAKE
BREAKING: CZECH REPUBLIC ARMS CITIZENS – “YOU CAN NOW SHOOT TERRORISTS ON SIGHT”,FAKE
Alabama football Crimson Tide disqualified from national championship,FAKE
"Georgia Mosque KEEPS Hurricane Harvey Donations, Will Send To Syrian Refugees Instead",FAKE
World's most popular candy to be removed from shelves by October 2017!,FAKE
"Scott Baio, Beloved Face Of Conservatism, Dies In Small Plane Crash On His Way To Visit Trump",FAKE
BREAKING: Black Hockey Player FIRED After Raising Fist During National Anthem,FAKE
Attorney General Sessions Statement on Recusal,FAKE
BREAKING: Rosa Parks’ Daughter Praises Trump’s Response to Charlottesville – forfreedomworld,FAKE
Trump warns Russia over Jehovah’s Witnesses ban and urges members to seek asylum in the US,FAKE
BOMBSHELL!! Obama Paid FBI Informant Over $1 MILLION To Do It To Trump! EVEN AFTER THE ELECTION!,FAKE
"Singer Tina Turner: “This Thanksgiving Is The First Time in 8 Years That I am Thankful For Our President, God Bless Him And His Supporters.” Do You Support To Tina ? – American President Donald J. Tru",FAKE
"Democrats go full TYRANNY: Now demand nationwide gun confiscation from law-abiding Americans… at gunpoint, of course",FAKE
"FOX Network Picks Up ‘Roseanne,’ Saying It Has No Problem With Occasional Racism – The Newly Press News Network – POTUS Press Network",FAKE
ICE removal key goal of Democrats in 2020 election,FAKE
Obama Orders Life-Sized Bronze Statute of Himself To Be Permanently Installed in White House,FAKE
Donald Trump Dead From A Fatal HEART ATTACK! — Steemit,FAKE
Vets for Trump Facebook page,FAKE
Red Hen Owner Just Issued Sick Threat To Sarah Sanders After Biz Was Destroyed By Booting Her,FAKE
Libtard Hero Al Franken Forced To Resign In Disgrace,FAKE
Fox News' Shepard Smith: 'Why is it lie after lie after lie?' on Russia meeting,FAKE
Trump Nation,FAKE
Wilmington Regional Film Commission,FAKE
Man Loses His Testicles After Attempting To Smoke Weed Through A Scuba Tank,FAKE
proudleader.com,FAKE
"Emma Gonzalez Bullied School Shooter, Isn’t Sorry; Then Retweets Message Blaming “White Boys’ Entitlement” As Cause Of All School Shootings",FAKE
Lady Gaga Reveals Plan To Cover Her Face Again “Until Trump Gets Fired From Office And I Feel Free Once More”,FAKE
“Gay People Should Wear Specially-Colored Clothes To Warn Straight People”,FAKE
San Juan City Council Votes Unanimously To Impeach Trump-Hating Mayor,FAKE
UPDATE: Van Full Of Illegals Caught Voting At Multiple Alabama Polling Locations,FAKE
BREAKING: Irish superstar Saoirse Ronan dies after on-set accident in St. Lucia,FAKE
Information for the Nation,FAKE
WE CALLED IT! Gloria Allred Accuser **ADMITS** She Tampered With Roy Moore's Yearbook 'Signature' (VIDEO),FAKE
Miss Universe Guayana 2016 arrestada con 2kilos en London Airport😱,FAKE
"Nancy Pelosi Suffers Breakdown, Taken From Capitol Hill On A Stretcher",FAKE
SMOKING GUN=> San Juan Teamsters Didn't Show Up for Work to Distribute Relief Supplies,FAKE
BREAKING: President Trump Signs Executive Order Stripping NFL Of ‘Non-Profit’ Status,FAKE
"Michelle Obama: ‘Florida Shooting Is Clearly Trump’s Fault, These Shootings Are Happening Constantly Since He Became Our President.We Must Protect Our Children From This Tyrant”Do You Support Her?’",FAKE
"First family visits D.C. shelter, highlights homeless veterans’ plight",FAKE
Hillary In Hiding As Police Discover Dead Body Hidden In Huma Abedin’s Dumpster,FAKE
 Breaking President Trump makes English the official language of the United States,FAKE
BREAKING: Santa Fe Killer Confesses His Love For Obama,FAKE
Pence: “Michelle Obama Is The Most Vulgar First Lady We’ve Ever Had”,FAKE
‘NASA Confirms’ 15 Days Of Darkness Coming This Month,FAKE
Snoop Dogg Arrested For Conspiracy After Talking About His ‘Murder Trump’ Video,FAKE
"Shaquille O’Neal Says: ‘Trump Is Possibly The Best President Of The President Of All Times Ever, He Is Not Afraid To…’",FAKE
BREAKING: Mike Huckabee Just Fired!,FAKE
UPDATE: Florida Governor Rick Scott Now Listed As &#8216;Critical&#8217; After Bizarre Hurricane Cleanup Accident,FAKE
 BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,FAKE
Virginia Republican Wants Schools To Check Children's Genitals Before Using Bathroom,FAKE
Leonardo DiCaprio Tells President Obama That He's Going to Mars,FAKE
Prince William May Not Attend Royal Wedding Leaving Harry Without a Best Man; Princess Diana Would Not Be Happy,FAKE
Man pardoned by Obama ‘executed’ by masked men at halfway house,FAKE
eCFR — Code of Federal Regulations,FAKE
,FAKE
,FAKE
Student Hasn't Stopped Filming Since Florida School Shooting,FAKE
BREAKING: Trump Caught INVESTING in Dakota Pipeline Before Signing It,FAKE
FDA Announced That Vaccines Are Causing Autism,FAKE
Carnival Cruise Lines will now offer FREE Cruises,FAKE
BREAKING: Fox Star Tucker Carlson In Critical Condition After Head On Collision Driving Home,FAKE
BUSTED: Obama is Holding Secret Meetings to OVERTAKE the White House,FAKE
Texas law enforcement officer fatally shot upon arriving for work by 3 Muslim refugee. Do you support to deport them?,FAKE
Hurricane Irene: ‘Photo’ of shark swimming in street is fake,FAKE
BOMBSHELL: Internet Sleuths Just Found the SMOKING GUN on Dems Planning Violence in Charlottesville,FAKE
New Regulation Requires 75 MPH Governor On All Motorcycles,FAKE
Spicer: “Trump Has The Legal Right To Cancel SCOTUS Because They Serve At His Pleasure”,FAKE
"BREAKING: FBI Just Raided The White House, 6 People Thrown Out",FAKE
BREAKING: Conservative Icon Ted Nugent Killed In Hunting Accident,FAKE
Melania Trump undergoes kidney surgery at Walter Reed medical center,FAKE
"No, Sandra Bullock didn't disparage Hillary Clinton",FAKE
Jimmy Carter: “Medical Marijuana Cured My Cancer”,FAKE
"Obama, Not Donald Trump, May Be Invited to Royal Wedding of Prince Harry and Meghan Markle",FAKE
"Seattle Police Begin Gun Confiscations: No Laws Broken, No Warrant, No Charges",FAKE
Trey Gowdy Breaks His Silence After 2 Of His Investigators Are Found Tortured And Killed…,FAKE
9 celebrities who say they'll move to Canada if Donald Trump becomes president,FAKE
Malia Obama Arrested With A Gang Of Thugs In Chicago,FAKE
Southwest Airlines 2017,FAKE
Pro-Lifers Declare “Ejaculation Is Murder: Every Sperm Cell Is A Life”,FAKE
"Somali Immigrant Crashes Car Into Ohio Families Home, Killing The Infant At Home",FAKE
Post claiming free tickets on Allegiant Air,FAKE
British Politician Beaten by Protestors for 'Welcoming Trump to the UK',FAKE
Archbishop Desmond Tutu dies while holidaying in Texas,FAKE
BREAKING: Trump Just Ended Welfare For One HUGE Group For 5 Years! – Let The Riots ERUPT!,FAKE
"Executive Order Leads to Capture of ISIS Leader, Rasheed Muhammad",FAKE
Eric Schneiderman Helped NXIVM Sell Child Sex Slaves To The Clintons,FAKE
"Melania Trump: ‘If ISIS Lay A Finger On Barron, I’ll Scratch Obama’s Eyes Out’",FAKE
BREAKING: FBI Issues Warrant For Obama’s Arrest After Confirming Illegal Trump Tower Wiretap,FAKE
Chinese Lunar Rover Finds No Evidence Of American Moon Landings,FAKE
WHOA! YouTube Witness Makes SHOCKING Admission On LIVE TV! CNN PULLS PLUG IMMEDIATELY! — ShareRED,FAKE
THIS ARTICLE RETRACTED: Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma,FAKE
‘Smallville’ Star Confesses She Sold Children To Rothschilds And Clintons,FAKE
Maxine Waters Is Getting Criminally Charged!,FAKE
"THIS IS AMAZING: In 1984, the New York Times said Trump would be our BEST president…They forgot…..",FAKE
The CNN porn scare is how fake news spreads,FAKE
